2015-03-02,Armon Dadgar,f4e5b10952,physical: Adding interface, in-mem implementation, and skeleton for Consul/File
2017-05-04,Calvin Leung Huang,65b7bba360,Update mssql docs
2017-05-05,Jeff Mitchell,c7b8f4aab8,Prep for 0.7.1
2017-05-09,Jeff Mitchell,d10d291f25,Ensure we aren't leaking any open FDs in the file backend if we hit certain error conditions
2017-05-11,Brian Kassouf,c55fd585f3,Add plugin level docs for what statements are supported and how they should be formatted
2017-05-17,vishalnayak,fb15c97c6c,Fix index out of range bug in ParseKeyValues
2017-05-24,Jeff Mitchell,0828b565c3,Remove non-gRPC request forwarding
2017-05-26,Vishal Nayak,156d91321d,Input checks for policy rules (#2771)
2017-06-05,Mevan Samaratunga,65b9c35229,fixed bug where the project name was not being read from configuration if it was provided via the "tenant" attribute. this was causing the swift client to crash with an EOF error. (#2803)
2017-06-05,Jeff Mitchell,becf796c9a,Don't try to clean up upgrades if we're sealed
2017-06-07,Jeff Mitchell,5be733dad5,changelog++
2017-06-08,Matthew Irish,5190b87714,add min_encryption_version to the transit key response (#2838)
2017-06-16,Jeff Mitchell,4d0a3b7023,Change package in azure test
2017-06-17,Eugene Bekker,573fe37634,Add Zyborg.Vault PowerShell module to libs list (#2869)
2017-06-21,Chris Kent,6ef0020be0,Added Enterprise links (#2906)
2017-06-23,Seth Vargo,6af372f77b,Add diagram for EC2 Auth flow
2017-06-30,vishalnayak,af12d056ba,fix expiration tests
2017-07-05,Jeff Mitchell,c6820655bc,changelog++
2017-06-20,Seth Vargo,7e08052e14,Use a time.Duration instead of an int for grace
2017-07-02,Seth Vargo,21a17b69c3,Use the core client
2017-07-13,Jeff Mitchell,e2fee08488,changelog++
2017-07-17,Calvin Leung Huang,f2a89bb077,changelog++
2017-07-25,Chris Hoffman,07ba8cd2eb,changelog++
2017-07-26,Xiang Li,ff6eb1813d,physical: format fixes (#3062)
2017-06-07,Filipe Varela,34db1208bb,Adds support for authentication, protocol version and connection timeout
2017-07-31,Jeff Mitchell,82b99c0cc6,changelog++
2017-08-02,Jeff Mitchell,d6fc971726,Add more TypeDurationSecond conversions
2017-08-03,Jeff Mitchell,0ac531d3f4,Migrate physical backends into separate packages (#3106)
2017-08-07,Jeff Mitchell,87099c03ae,Fix exporting stdAllowedHeaders
2017-08-09,Jeff Mitchell,847c59fb5b,Fix cassandra doc link
2017-08-14,Tony Cai,003bf92000,Add missing link to sidebar menu (#3153)
2017-08-15,Jeff Mitchell,28defcab83,changelog++
2017-08-16,Jeff Mitchell,c14d445de4,Bump go-plugin dep
2017-08-16,Seth Vargo,72f66559eb,Initial pass at SSH CLI CA type authentication
2017-08-23,Chris Hoffman,a7105536d6,Add GET variant on LIST endpoints (#3232)
2017-08-30,Seth Vargo,aa1591cd3b,Remove fake news about custom plugins
2017-08-31,Jeff Mitchell,7230d4da5c,Don't append a trailing slash to the request path if it doesn't actually help find something (#3271)
2017-09-01,Lars Lehtonen,70d16fb072,Fix goroutine logging in cert test (#3224)
2017-09-05,Chris Hoffman,16fbfeb5ef,ExpirationManager restoration to load in the background (#3260)
2017-09-11,Chris Hoffman,09f272510f,Adding latency injector option to -dev mode for storage operations (#3289)
2017-09-15,Jeff Mitchell,87581df7dd,changelog++
2017-09-19,Jeff Mitchell,8e783e6eb1,Bump version
2017-09-28,Nicolas Corrarello,bf68079051,Various fixes (Null pointer, wait for Nomad go up, Auth before policy creation)
2017-10-04,Calvin Leung Huang,6c1ba24a7d,Fix plugin args output (#3424)
2017-10-10,Jeff Mitchell,f6c277cd2d,Sync up server.go a bit
2017-10-18,navinanandaraj,ece3c77e6f,Change list users to list all for session validation (#3469)
2017-10-23,Jeff Mitchell,12e245852c,Sync
2017-08-29,Seth Vargo,30dc835b2c,Update vendor complete
2017-09-04,Seth Vargo,aea62c18c0,Unset VAULT_DEV_* in tests
2017-09-04,Seth Vargo,78160740f0,Update audit-enable command
2017-09-05,Seth Vargo,eece6eea4a,Update policy-delete command
2017-09-05,Seth Vargo,a84b6e4173,Update unmount command
2017-09-07,Seth Vargo,a34b2dae9f,Add "policy" subcommand
2017-09-07,Seth Vargo,f5be8ed04b,Add "audit list" command documentation
2017-09-07,Seth Vargo,0dc501cc9b,Add "policy fmt" command documentation
2017-09-07,Seth Vargo,53f3db41b6,Add "lease" command documentation
2017-09-12,Seth Vargo,b8e4b0d515,Standardize on "auth method"
2017-10-04,Seth Vargo,44d298102e,Remove redundant TokenMeta
2017-10-26,Jeff Mitchell,af1ae58c05,Merge branch 'master' into issue-3476
2017-10-30,Brian Kassouf,4121791cb9,Add the ability to glob allowed roles in the Database Backend (#3387)
2017-11-02,Jeff Mitchell,41568317e0,Redo API locking (#3508)
2017-11-03,Vishal Nayak,d5ad857a86,Capabilities responds considering policies on entities and groups (#3522)
2017-11-06,Jason Antman,ee438809d6,Add third party tools list to website (#3488)
2017-11-07,Jeff Mitchell,61402cf522,Bump deps
2017-11-09,Jeff Mitchell,0c3db8eaca,Remove allow_base_domain from PKI role output.
2017-11-13,Brian Shumate,ac95095a99,DOCS: Update telemetry docs - fixes #3557 (#3571)
2017-11-14,Jeff Mitchell,bdac185447,Cut version 0.9.0
2017-11-17,Brian Kassouf,254d0ab784,Update README.md
2017-11-29,Nicolas Corrarello,e6b3438d92,Return an error if accesor_id is nil
2017-12-04,Paul Pieralde,3b56130f10,Fix docs for Transit API (#3588)
2017-12-06,Brian Kassouf,f700c64551,Remove the note about GKE from the Kubernetes docs (#3658)
2017-12-11,Chris Hoffman,326e1e3ea4,changelog++
2017-12-15,Brian Kassouf,13b776e8e6,Fix plaintext backup in transit (#3692)
2017-12-15,Calvin Leung Huang,d4f17b8f86,Use cleanhttp.PrintablePathCheckHandler to handle non-printable chara… (#3697)
2017-12-18,Ernest W. Durbin III,a6c0194b68,Correct documentation for Kubernetes Auth Plugin (#3708)
2017-12-20,Antergone,ccf10f64c0,check schema and table before create it (#3716)
2018-01-03,Didi Kohen,ec8befbaac,Clarify that keybase is supported only in the CLI (#3744)
2018-01-09,Justin Campbell,ad37f02d47,Revert gem updates, leave Nokogiri updated
2018-01-15,Paweł Słomka,276ad1f529,Cleanup of deprecated commands in tests, docs (#3788)
2018-01-17,Yoko Hyakuna,93601bb786,WIP - new guides
2018-01-18,Calvin Leung Huang,2069614486,Don't call LeaseExtend on login renewal paths when period is provided (#3803)
2018-01-19,Jeff Mitchell,ca2306860b,Fix compile
2018-01-23,Jeff Mitchell,596febda60,Fix intermittent panic connecting to Duo (#3832)
2018-01-24,Jeff Mitchell,0ffbf40186,changelog++
2018-01-28,Jeff Mitchell,ebcc5a8b84,Prep for 0.9.3
2018-02-01,Yoko Hyakuna,15ba1142f7,Incorporated review comments
2018-02-03,Jeff Mitchell,59c483a01d,changelog++
2018-02-07,cikenerd,f4f66a9779,Update  etcd storage doc (#3753)
2018-02-07,vishalnayak,7244efe130,changelog++
2018-02-09,Jeff Mitchell,0995bdbb0d,Simplify readonly view logic
2018-02-12,Joel Thompson,d4465fdfcd,auth/aws: Improve role tag docs as suggested on mailing list (#3915)
2018-02-14,Jeff Mitchell,0822882eee,changelog++
2018-02-15,Matthew Irish,a2139a1d8e,changelog ++
2018-02-17,Jeff Mitchell,fbcad150aa,Fix missing CommonName in subject generation
2018-02-20,Jeff Mitchell,2e2c89a3d8,Cut version 0.9.4
2018-02-22,Jeff Mitchell,b175583d28,Bump pkcs7 library version to fix #4024
2018-02-23,Brian Kassouf,559f33c4f2,helper/gpgkeys: fix for vault 1.10 (#4038)
2018-02-27,Jeff Mitchell,6189dc04ff,Remove structs package from auth/aws
2018-03-02,Jeff Mitchell,4feb8b4457,Update gitignore
2018-03-08,Jim Kalafut,3024869fdc,Fix instruction in installation docs (#4097)
2018-03-09,Calvin Leung Huang,034f83f1cd,Audit HMAC values on AuthConfig (#4077)
2018-03-15,Jeff Mitchell,abd90334fa,changelog++
2018-03-17,Jeff Mitchell,c01e098a3b,changelog++
2018-03-19,Jeff Mitchell,e8223859d0,changelog++
2018-03-20,Jeff Mitchell,7219172fa3,Fmt
2018-03-21,Brian Kassouf,1626803f3f,Update kv backend and add some docs (#4182)
2018-03-23,Chris Hoffman,86002e4517,updating azure plugin and deps (#4191)
2018-03-28,Jeff Mitchell,94b2878d1a,Merge branch '0.10-beta' into master-oss
2018-03-30,vishalnayak,3722b23b7d,changelog++
2018-04-02,Becca Petrin,792d219aa9,Move to "github.com/hashicorp/go-hclog" (#4227)
2018-04-03,Jeff Mitchell,76f4801fb4,Add dev-ui target
2018-04-04,Jeff Mitchell,29c25810fa,Revert "On 404 if there is no actual body, return orig err. (#4262)"
2018-04-04,Vishal Nayak,f13a832a9f,TypeDurationSecond for ttl and max_ttl (#4268)
2018-04-07,Jeff Mitchell,11352ceff6,Update vault-plugin-auth-gcp to get client invalidation fix
2018-04-09,Calvin Leung Huang,64a58aa1f7,Fix pki tests (#4318)
2018-04-09,Jeff Mitchell,824d1018d2,Don't run every tune function every time tune is called. (#4325)
2018-04-11,Benjamin Lupton,b6164532be,changelog: fixed some spelling mistakes (#4331)
2018-04-13,Jeff Mitchell,b65832d08a,Add ability to disable an entity (#4353)
2018-04-17,Vishal Nayak,f5bd851312,external identity groups across mounts (#4365)
2018-04-18,vishalnayak,585048fa30,changelog++
2018-04-20,Matthew Irish,7763007cf5,UI - Login fix (#4403)
2018-04-23,vishalnayak,4ee66b5958,fix path regex and role storage
2018-04-24,Calvin Leung Huang,ea63ed27f0,Refactor renewer tests (#4433)
2018-04-24,vishalnayak,a030db2af8,s/enable_local_secret_ids/local_secret_ids
2018-04-25,Jeff Mitchell,a1b6942cd2,changelog++
2018-04-26,Jeff Mitchell,78bb9d777b,Add ability for revoke-prefix and revoke-force to work on single leases (#4450)
2018-05-02,Laura Uva,765b1a0cb0,Payload key should be dr_operation_token (#4498)
2018-05-07,Jeff Mitchell,cd603e299c,changelog++
2018-05-09,Jeff VanSickle,cc800b649a,Update jq path for "excited" in JSON output example (#4531)
2018-05-10,Matthew Surabian,39f2d66eb7,DynamoDB Deprecation Fixes (#4534)
2018-05-11,Calvin Leung Huang,1e23751a6e,Token store tests (#4549)
2018-05-17,Jim Kalafut,e47c602654,Fix GCP API parameter docs
2018-05-18,Jeff Mitchell,320edcc6b1,changelog++
2018-05-20,Jeff Mitchell,d9535101c3,More work on recovery test
2018-05-21,Jeff Mitchell,20f78c4204,Address feedback
2018-05-22,Matthew Irish,42b329eb25,fix issue where unwrapping a response with an auth block wouldn't work (#4611)
2018-05-25,Nicholas Jackson,61e0eda70c,Breakout parameters for x.509 certificate login (#4463)
2018-05-25,Joshua Ogle,90a9a9a0ba,Update upgrade link
2018-05-29,Kloppi313,3325813341,Typo in operator_rekey.go (#4646)
2018-05-29,Jeff Mitchell,4604e723e1,changelog++
2018-05-30,Jeff Mitchell,f64b4b2e5f,Update kv plugin
2018-06-01,Jeff Mitchell,013e2167dd,Show mount accessors in normal secrets/auth list commands (#4676)
2018-06-04,Jeff Mitchell,1865609432,changelog++
2018-06-05,Jeff Mitchell,5a1299cf3c,Prep for release
2018-06-08,Chris Hoffman,0d9a4142c6,Update gcpckms.html.md
2018-06-11,Jeff Mitchell,c70703985b,Add context handling to Consul operations (#4739)
2018-06-13,Brian Kassouf,2fbe04132c,Update replication status (#4761)
2018-06-15,Matthew Irish,3c6bec9113,UI - auth method edit (#4770)
2018-06-18,Ryan Loomba,b2bb13221c,fix typo in Vault Encryption as a Service Guide (#4789)
2018-06-19,Jeff Mitchell,069ae7b87d,Simplify logic
2018-06-25,Becca Petrin,df18871704,fetch the runes and text encoding packages (#4831)
2018-07-02,Jeff Mitchell,24c776180b,Fix tuning visibility in CLI (#4827)
2018-07-06,Jeff Mitchell,1f8dfc9410,changelog++
2018-07-10,Joshua Ogle,e3178685e5,Fix info-table-row in alias metadata
2018-07-11,Seth Vargo,c4d57245f2,Update GCP docs (#4898)
2018-07-13,Jeff Mitchell,11c8eb896f,Change x/net context package to go stdlib
2018-07-17,Becca Petrin,e6bdfa288a,fix possible panic (#4942)
2018-07-20,Brian Kassouf,e3dc93c50c,plugins: Allow the server to receive large messages (#4958)
2018-07-24,Chris Hoffman,00acb896a8,changelog++
2018-07-24,Matthew Irish,aeef351629,e.errors not e.error (#4990)
2018-07-30,Chris Hoffman,5451dffc44,do not grab statelock when requested not to (#5015)
2018-08-03,Jim Kalafut,45341f911c,Update GCP auth plugin (#5043)
2018-08-07,Ian Grayson,0d5dd986ba,Update policies.html.md (#5007)
2018-08-10,Jim Kalafut,7b9fee7b2d,Add RDS notes to MSSQL docs (#5062)
2018-08-13,Yoko,84e8c92e44,[Guide] Control Groups (#5072)
2018-08-15,Joshua Ogle,ef98c46283,Don't float tag in sidebar unless fullhd
2018-08-16,Becca Petrin,d3f8eabb9b,Add alicloud auth (#5123)
2018-08-16,Brian Kassouf,81309cef02,Update upgrade-to-0.11.0.html.md
2018-08-21,Jeff Mitchell,fe309723c9,Add the ability to specify token CIDR restrictions on secret IDs. (#5136)
2018-08-22,Jeff Mitchell,be0ed63f03,Get reflect2 into vendoring
2018-08-24,Laura Gjerman-Uva,12d1f1ef7e,Update ad/creds/:rolename endpoint to include the table with method/path for consistency/clarity. Also, remove payload.json from example, since this endpoint doesn't take a payload. (#5172)
2018-08-27,Jeff Mitchell,5bcfbf1ad8,Allow fallback to non /-suffixed path for list acling (#5197)
2018-08-28,Jeff Mitchell,54c4cefca0,Update upgrade guide for 0.11.0
2018-08-29,Jeff Mitchell,ab5966d44a,Move things back
2018-08-31,Yoko,cdfde4c4c2,[Guide] Updates on Namespaces guide (#5243)
2018-09-04,Joel Thompson,f39268f950,auth/aws: Fix outdated help texts (#5253)
2018-09-05,Jeff Mitchell,ed370aabca,changelog++
2018-09-05,Andy Manoske,09a861faf8,Update community.html.erb
2018-09-07,mg,18569d78be,resolve incorrect scope (#5307)
2018-09-14,Jeff Mitchell,c959f2f104,changelog++
2018-09-19,Becca Petrin,d76e67afc7,add alicloud secrets engine (#5352)
2018-09-21,Brian Shumate,9dc2a85050,Update screenshot (#5378)
2018-09-25,Brian Kassouf,1bcc20d254,changelog++
2018-09-26,Andy Manoske,5c6f5fa97b,Delete partnerships.html.erb
2018-09-27,Chris Hoffman,03883ed830,changelog++
2018-10-01,Calvin Leung Huang,3058e9b86a,Add denylist check when filtering passthrough headers (#5436)
2018-10-02,Matthew Irish,83d4cef45c,UI - token expiration calculation (#5435)
2018-10-02,Brian Kassouf,760aca7055,mailto link (#5448)
2018-10-05,Jim Kalafut,4731f1319c,Fix docs typos
2018-10-04,Vishal Nayak,26aeeee077,Added test for verifying member group id deletion (#5469)
2018-10-09,Calvin Leung Huang,8430fab8dd,Remove unnecessary test (#5483)
2018-10-12,Yoko,25eb8a8ce1,[Guide] Fixed issue 5497 (#5508)
2018-10-16,Jeff Mitchell,231c325770,Merge branch 'master-oss' into 1.0-beta-oss
2018-10-18,vishalnayak,70d35c8d1d,changelog++
2018-10-05,Matthew Irish,4dce16776f,adjust secret-edit component and associated templates to work for v1 and v2
2018-10-15,Matthew Irish,712e3e73ec,add secret metadata editing and fix v1 links
2018-10-19,Chris Hoffman,2ee62e004d,trying to fix cassandra running on travis
2018-10-19,Jeff Escalante,7e0b47df28,fix docs sidebar issue, update product subnav (#5564)
2018-10-22,Jeff Mitchell,4d73667667,changelog++
2018-10-23,Jeff Mitchell,2e1953bd93,changelog++
2018-10-23,Mike Wickett,e5e5b5c748,website: fix small font size on code samples
2018-10-25,Chris Hoffman,5274fe83d0,changelog++
2018-10-29,Christophe Tafani-Dereeper,74bf554666,Fix typo ('Gase' -> 'Case') (#5638)
2018-10-31,Brian Shumate,ea69d160d3,docs: update JWT auth method (#5655)
2018-11-01,Dilan Bellinghoven,f99afb9575,command/agent/sink/sink.go: This fix solves the problem where when multiple file sinks are specified in the agent HCL file, there is unexpected behavior (#5610)
2018-10-31,Noelle Daley,6aee9b33a2,style ui not bundled page
2018-11-05,Calvin Leung Huang,8fe7ab3fce,Use Truncate instead of Round on duration diff (#5691)
2018-11-06,Jeff Mitchell,1a31603dcf,Better documentation around `increment`
2018-11-08,vishalnayak,1acec98b2f,changelog++
2018-11-12,Jeff Mitchell,1ec2aba180,Add note about seal migration not being supported for secondaries currently (#5762)
2018-11-13,Cole Mujadzic,6d13df8a19,Update intro link in README (#5775)
2018-11-03,Joshua Ogle,ab00bc8d96,Replaced more old empty states
2018-11-16,Jeff Mitchell,5be434b97d,changelog++
2018-11-19,Jennifer Yip,67b931d49e,Add consent manager to vaultproject.io (#5808)
2018-11-20,Chris Hoffman,c1160dea53,changelog++
2018-11-27,Joshua Ogle,4829a8b175,Merge pull request #5853 from hashicorp/ui-license
2018-12-03,Calvin Leung Huang,e9751fdfc5,Set request token entry within fetchACLTokenEntryAndEntity (#5880)
2018-12-05,Jim Kalafut,d05a8df8f7,Update downloads.html.erb (#5899)
2018-12-11,Brian Kassouf,4511832bdf,Fix plugin reload when in a namespace (#5937)
2018-12-12,Jeff Mitchell,de1fa7a467,changelog++
2018-12-14,Jeff Mitchell,8bcd7a2454,Prep for release
2018-12-20,Becca Petrin,d2789f4000,Merge pull request #5892 from jen20/jen20/dynamodb-capacity-doc
2019-01-07,Pierre-Alain TORET,2276847640,Allow to build on DragonFlyBSD (#5950)
2019-01-10,vishalnayak,1c44ec7839,changelog++
2019-01-15,Brian Kassouf,b8d470ccc4,changelog++
2019-01-18,Riley Lahd,b436df67e9,Consider whole response in UI console when missing auth, data and wrap_info for non writes/deletes (#6073)
2019-01-23,Jeff Mitchell,a878f73d3c,Rename glob -> prefix in ACL internals (#6086)
2019-01-28,Jeff Mitchell,f55dafbf6a,Force circonus v2 as directed by them
2019-01-30,Jim Kalafut,0377c836c1,Add json.Number handling to TypeHeader (#6134)
2019-02-04,Becca Petrin,077aa1bf80,Don't run MSSQL revocations as a transaction (#6154)
2019-02-07,Martins Sipenko,f51e49e581,Fix section heading size (#6137)
2019-02-11,Giacomo Tirabassi,75266af3d3,remove panicking and added usage (#6208)
2019-02-13,Brian Shumate,a4b63b5187,Update configuration/listener documentation (#6228)
2019-02-14,Vishal Nayak,e39a5f28df,Vault Agent Cache (#6220)
2019-02-15,ncabatoff,8e4ea903c8,Fix TestSysMounts, TestSysMounts_headerAuth. (#6246)
2019-02-20,Brian Kassouf,9578cf3422,changelog++
2019-02-21,Jim Kalafut,143412d58e,Fix agent test (#6281)
2019-02-28,Anton R. Yuste,eb9574e367,Specify the userpass name creating the alias entity (#6289)
2019-03-01,vishalnayak,cb71144203,Agent config vault block should be optional
2019-03-04,martinwaite,05240c26d5,Batch hmac - (#5850) (#5875)
2019-03-05,Vishal Nayak,d94c646a6d,Explicit setting of url fields (#6349)
2019-03-06,Calvin Leung Huang,e57416c93d,Refactor handleCacheClear input params (#6350)
2019-03-08,Calvin Leung Huang,30a6d9f1c0,testing: allow logger and audit backends to be set in TestCoreWithSealAndUI (#6388)
2019-03-14,Matthew Bamber,cd0c36f6d6,Fix SSH zero address OTP delete (#6390)
2019-03-15,Michel Vocks,9fb7285030,Docs: Update Agent overview page (#6420)
2019-03-18,Jeff Mitchell,74ba4f72aa,Prep for release
2019-03-22,Alex Sherwin,fb17862936,Fixed grammatical issue in Auth Methods overview (#6456)
2019-03-26,Matthew Irish,81425f1511,use proto() not prototype (#6474)
2019-03-28,Matthew Irish,eb531542cd,changelog++
2019-04-01,ncabatoff,0b05c86f8c,Add support in Agent for running cache+auto_auth without any sinks (#6468)
2019-04-01,Brian Kassouf,187a234fff,Update plugin.go
2019-04-03,Jan Brun Rasmussen,678bf7d0cf,Update OIDC docs for Azure (#6524)
2019-04-05,Jeff Mitchell,f1a4bd9617,changelog++
2019-04-08,Jeff Mitchell,8d15b09ed1,Sync over
2019-04-10,vishalnayak,f8fcafd38a,changelog++
2019-04-12,Michel Vocks,2ee02ef6da,Fixed small issues in identity group alias API docs (#6569)
2019-04-12,Jeff Mitchell,916205b8f6,Fix some test breakages
2019-04-15,Becca Petrin,6773ffbdd1,Add explanation to dbplugin.Database (#6581)
2019-04-16,Matthew Irish,e6ec125ead,UI - write without read for kv (#6570)
2019-04-22,ncabatoff,0f1569b7f5,Merge multiple functions for creating consul containers into one. (#6612)
2019-04-26,Jim Kalafut,b8c8d48d4a,Minor GCP docs fixes (#6644)
2019-04-29,Jim Kalafut,6cd9580476,changelog++
2019-05-02,Mark Gritter,f03bcf337a,Merge branch 'master' into fix-ou-ordering
2019-05-06,mgritter,a6614952fe,changelog++
2019-05-09,ncabatoff,1d13290b36,Refactor cert util (#6676)
2019-05-09,Joshua Ogle,8bfc86d487,Merge pull request #6626 from hashicorp/ui-toolbar
2019-05-14,Jeff Mitchell,0910a03c77,Fix recovery key backup path documentation
2019-05-20,Matthew Irish,c23c50b4d2,UI - add wormhole div for ember-basic-dropdown (#6760)
2019-05-24,Srikanth Venkatesh,7a9714f6c3,Fixed typo in documentation on vault internals/architecture (#6781)
2019-06-03,Madalyn,890cf8acc9,use ember-power-select-with-create instead of ember-power-select (#6728)
2019-06-06,Jeff Mitchell,946164180d,Update vendoring
2019-06-14,Jeff Mitchell,263b96ef4e,Tokenhelper v2 (#6662)
2019-06-17,Becca Petrin,229145038d,fix more typos
2019-06-18,Becca Petrin,cc301dda64,Merge pull request #6911 from hashicorp/fix-aws-region-test
2019-06-19,Jim Kalafut,7846095a8d,changelog++
2019-06-20,Matthew Irish,41973bbf9a,changelog++
2019-06-20,Jeff Mitchell,a342dcbb29,Sync
2019-06-21,Brian Kassouf,91b5300734,Fix key upgrade and raft tests (#6949)
2019-06-23,Jeff Mitchell,67283848d3,Fix test
2019-06-26,Matthew Irish,7977a0d516,UI KMIP CA (#6983)
2019-06-27,Jeff Mitchell,7e230684aa,Standardize how we format deprecated values in traditional path-help (#7007)
2019-06-30,Mike Ruth,8be0bb77e2,Include Daytona as a third party tool (#6999)
2019-07-01,Jeff Mitchell,cafee24ecb,Tokenutilize Okta (#7032)
2019-07-02,Matthew Irish,5e002bec87,UI - add delete for the various kmip models (#7015)
2019-07-02,Jeff Mitchell,b6699afb7e,Update api/sdk
2019-07-03,Noelle Daley,1760c321db,Fix barchart bugs (#7063)
2019-07-05,Jeff Mitchell,3439a34989,Migrate build to use go modules
2019-07-09,Jeff Mitchell,cdd1893eac,Bump api's sdk
2019-07-18,Jason O'Donnell,bed75df086,doc: Add default SSL note to PG storage (#7125)
2019-07-19,Mike Jarmy,fea94ac971,changelog++
2019-07-23,ncabatoff,f454a6fac1,TestCassandraBackend times out pretty often on the ent build.  Bump (#7130)
2019-07-24,Srikanth Venkatesh,94db194a4d,fixed a typo in an exception message regarding absence of config files while starting up vault (#6816)
2019-07-25,Jeff Mitchell,a3f62c5b3a,Pull in tagged api/sdk
2019-07-26,ncabatoff,d177fc7dd1,Generalize and improve testcluster-building code (#7177)
2019-07-30,Jeff Mitchell,2eb9e835e1,Add 1.2.0 upgrade guide
2019-08-01,Matthew Irish,027148692c,ancestorKeysForKey always returns an array (#6205)
2019-08-05,Matthew Irish,64cfb75729,changelog++
2019-08-14,Jim Kalafut,56189577cf,Update PCF Auth plugin (#7306)
2019-08-15,ncabatoff,737b025a06,changelog++
2019-08-20,Chris Hoffman,28d1353ade,changelog++
2019-08-26,Becca Petrin,5a8fe8280f,Update CHANGELOG.md
2019-09-04,Jeff Mitchell,82f8309ab6,Update api's SDK
2019-09-06,Calvin Leung Huang,2ce78375f6,logical/request: store the entire http.Request object instead (#7412)
2019-09-13,Chris Hoffman,f53d72c8b7,changelog++
2019-09-18,Michael Gaffney,c69481ebe2,Fix the transit trim key api doc (#7453)
2019-09-25,Noel Quiles,6d5fbab775,Update hashi-docs-sitemap to v0.1.6 (#7413)
2019-10-01,Jim Kalafut,fe44ee073b,Add 1.2+ role parameters back to JWT API docs (#7544)
2019-10-03,Chris Hoffman,999ed2a662,changelog++
2019-10-07,Calvin Leung Huang,f42a2b99a0,docs: add sys/host-info API docs (#7563)
2019-10-10,ncabatoff,eea8bad656,changelog++
2019-10-14,Calvin Leung Huang,760c608745,ci: extend test timeout to 60m (#7647)
2019-10-15,Brian Shumate,ee644eee30,Docs: update Oracle Database Secrets Engine API (#7520)
2019-10-16,Becca Petrin,4ed9082aa3,changelog++
2019-10-17,Jim Kalafut,0272c964c1,Update OIDC provider doc
2019-10-22,ncabatoff,c49cb5b362,Use docker instead of an external LDAP server that sometimes goes down (#7522)
2019-10-24,Jeff Escalante,9c33f74dab,Update ruby dependencies (#7720)
2019-10-25,Matthew Irish,657477e941,embed yarn (#7740)
2019-10-28,Joe Dollard,4e4d7ad520,support setting the API client retry policy (#7331)
2019-10-30,Brian Kassouf,9f5c9872bd,changelog++
2019-11-05,Jeff Mitchell,986a88bf26,Don't allow registering a non-root zero TTL token lease (#7524)
2019-11-06,Chris Hoffman,15f3e122f3,updating community page (#7831)
2019-11-08,Sebastian Gumprich,c4e73cffa3,update oidc azure docs to make it readable (#7832)
2019-11-11,Calvin Leung Huang,f4ea6d6653,debug: fix test typo (#7862)
2019-11-13,Jim Kalafut,d0e7ed95bc,changelog++
2019-11-20,Clint,aaabeff479,Agent Template: check rendering to match expectations (#7899)
2019-11-25,Brian Shumate,5293ce7cfc,Docs: Secrets engines: KMIP (#7932)
2019-12-03,Clint,a4d0ca8e6d,Update CHANGELOG.md
2019-12-11,Clint,3f62e7f30b,Transit: error when restoring to a name that looks like a path (#7998)
2019-12-16,Michel Vocks,9d968accf0,Docs: Add missing KV V2 version argument to API docs (#8018)
2019-12-18,Michel Vocks,488be87f67,Fix error handling during client TLS config setup (#8025)
2019-12-20,Angel Garbarino,70d2b3eed8,change height to min-height to prevent overflow (#8065)
2020-01-07,Noelle Daley,5e970a4220,upgrade handlebars (#8112)
2020-01-10,Michel Vocks,7ebb303571,Fix DB static role credential rotation replication issue (#8105)
2020-01-15,Michel Vocks,7c6d12ffb4,Add TLS options per Nomad backend (#8083)
2020-01-17,Brian Kassouf,981a856e88,Fix panic when listener fails to startup (#8174)
2020-01-21,Brian Kassouf,c430484206,changelog++
2020-01-23,Mike Ruth,3e66f5aa9a,Update API to include roleset TTL parameter (#8231)
2020-01-27,Theron Voran,b5bcd61d19,Show bound_service_accounts in gce example (#8236)
2020-01-30,Sarai,5a8f47bf40,Fix broken link (#8259)
2020-02-03,Michael Golowka,80c3b5245e,Update changelog with database plugin bugfixes
2020-02-06,ncabatoff,436c9635f6,changelog++
2020-02-11,Chelsea Shaw,1bb54e3b65,UI feature: dart sass (#8327)
2020-02-13,Michael Golowka,33a7011e99,Update Oracle DB secrets docs to reflect support for static roles (#8168)
2020-02-14,Clint,f0e4c56ed0,Docs enforce autoauth token (#8270)
2020-02-15,Jason O'Donnell,7d550e24da,Add OpenLDAP Secret Plugin (#8360)
2020-02-19,Sam Salisbury,e6336e4ca8,ci: fix website docker image script
2020-02-19,Patrick Bernal,d0d91d1a6f,changelog++
2020-02-20,Angel Garbarino,2de3d1e150,Update CHANGELOG.md
2020-02-21,tionebsalocin,211345551f,[Doc] Fix curl example syntax in the plugins reload backend (#8380)
2020-03-02,Chelsea Shaw,e0e3738a9f,skip go tests on ui and doc branches (#8372)
2020-03-05,Angel Garbarino,a802660ca0,Improvement: give option to refresh namespace dropdown (#8442)
2020-03-06,Jason O'Donnell,fdcec2c3e6,doc: update openldap with racf schema support (#8491)
2020-03-11,Jeff Mitchell,c53e0c8ebf,Remove misleading comment
2020-03-13,Angel Garbarino,76880f7235,Bug fix: add in missing curly braces to demote danger message (#8555)
2020-03-17,Angel Garbarino,c123bdc1d3,Bug Fix: allow certificates to be copy/pasted on LDAP auth config (#8573)
2020-03-24,Adrian Todorov,1de3280409,fix extensions name in client signing example (#8593)
